source_file,source_row,reject_reason,response_id,survey_id,respondent_name,respondent_email,started_at,completed_at,status,rating,duration_seconds,channel,free_text
responses.csv,9854,duplicate_respondent_in_survey,14338,4,Vikram Gupta,vikram.gupta667@example.com,08/02/2026 10:31:13,,abandoned,2,1329,sms,
responses.csv,9869,duplicate_respondent_in_survey,22778,5,Karan Sharma,karan.sharma783@example.com,05/04/2026 10:15:10,05/04/2026 10:33:00,Partial,4,1070,sms,
responses.csv,9896,duplicate_respondent_in_survey,15550,4,Vikram Kulkarni,vikram.kulkarni21@example.com,31/01/2026 16:08:12,,started,,1260,whatsapp,
responses.csv,9948,duplicate_respondent_in_survey,17387,5,Meera Kulkarni,meera.kulkarni585@example.com,08/03/2026 10:22:59,08/03/2026 10:42:55,completed,N/A,1196,kiosk,
responses.csv,10067,duplicate_respondent_in_survey,23326,5,Amit Chatterjee,amit.chatterjee478@example.com,22/03/2026 01:31:07,22/03/2026 01:45:20,Completed,4,853,kiosk,
responses.csv,10089,duplicate_respondent_in_survey,18703,5,Rahul Joshi,rahul.joshi413@example.com,11/06/2026 17:03:50,11/06/2026 17:20:13,completed,3,983,whatsapp,
responses.csv,10111,duplicate_respondent_in_survey,8341,3,Divya Gupta,divya.gupta82@example.com,03/07/2026 08:45:10,,abandoned,5,142,whatsapp,
responses.csv,10192,duplicate_respondent_in_survey,27812,5,Sneha Gupta,sneha.gupta833@example.com,23/05/2026 22:52:08,,abandoned,N/A,686,whatsapp,
responses.csv,10306,duplicate_respondent_in_survey,24497,5,Sanjay Rao,sanjay.rao939@example.com,07/02/2026 05:27:10,07/02/2026 05:55:10,partial,4,1680,email,
responses.csv,10356,duplicate_respondent_in_survey,21149,5,Amit Rao,amit.rao626@example.com,31/07/2026 06:25:18,31/07/2026 06:38:28,partial,5,790,,
responses.csv,10461,duplicate_respondent_in_survey,32762,10,Rahul Bose,rahul.bose743@example.com,16/01/2026 02:44:34,16/01/2026 02:59:22,Completed,2,888,sms,
responses.csv,10476,duplicate_respondent_in_survey,13462,4,Arjun Patel,arjun.patel574@example.com,02/05/2026 07:54:04,02/05/2026 08:13:00,partial,,1136,,
responses.csv,10524,duplicate_respondent_in_survey,25232,5,Aditya Kulkarni,aditya.kulkarni926@example.com,05/06/2026 19:21:55,05/06/2026 19:47:55,Partial,2,1560,email,
responses.csv,10568,duplicate_respondent_in_survey,2262,1,Nisha Nair,nisha.nair299@example.com,10/02/2026 14:54:01,10/02/2026 15:10:48,Completed,N/A,1007,sms,
responses.csv,10652,duplicate_respondent_in_survey,16473,5,Aditya Rao,aditya.rao975@example.com,24/03/2026 17:08:45,24/03/2026 17:09:07,Partial,N/A,22,kiosk,
responses.csv,10677,duplicate_respondent_in_survey,3461,1,Divya Kulkarni,divya.kulkarni168@example.com,11/02/2026 05:08:24,,abandoned,,254,email,
responses.csv,10830,duplicate_respondent_in_survey,6041,3,Ananya Khan,ananya.khan968@example.com,17/02/2026 17:16:49,17/02/2026 17:42:57,Partial,,1568,whatsapp,
responses.csv,10844,duplicate_respondent_in_survey,38773,12,Meera Nair,meera.nair811@example.com,19/07/2026 22:18:34,19/07/2026 22:19:42,Partial,N/A,68,,
responses.csv,10904,duplicate_respondent_in_survey,22109,5,Amit Desai,amit.desai33@example.com,02/04/2026 18:27:23,,started,N/A,1455,sms,
responses.csv,10909,duplicate_respondent_in_survey,25383,5,Nisha Bose,nisha.bose255@example.com,19/01/2026 04:31:41,,abandoned,N/A,418,email,
responses.csv,10917,duplicate_respondent_in_survey,10052,3,Meera Desai,meera.desai805@example.com,22/03/2026 19:17:43,,abandoned,5,569,email,
responses.csv,10997,duplicate_respondent_in_survey,22363,5,Sanjay Khan,sanjay.khan324@example.com,23/05/2026 08:12:51,23/05/2026 08:40:28,Partial,3,1657,kiosk,
responses.csv,11087,duplicate_respondent_in_survey,13143,4,Sneha Iyer,sneha.iyer776@example.com,07/01/2026 10:28:05,07/01/2026 10:48:20,completed,3,1215,sms,
responses.csv,11132,duplicate_respondent_in_survey,21951,5,Karan Bose,karan.bose396@example.com,03/07/2026 04:02:29,,started,4,485,kiosk,
responses.csv,11135,duplicate_respondent_in_survey,26502,5,Sanjay Sharma,sanjay.sharma891@example.com,05/08/2026 23:13:33,,started,2,1595,whatsapp,
responses.csv,11152,duplicate_respondent_in_survey,10188,3,Sanjay Sharma,sanjay.sharma728@example.com,14/07/2026 08:29:28,14/07/2026 08:51:09,partial,N/A,1301,email,
responses.csv,11154,duplicate_respondent_in_survey,25804,5,Pooja Iyer,pooja.iyer852@example.com,11/01/2026 03:09:27,11/01/2026 03:37:58,partial,N/A,1711,kiosk,
responses.csv,11356,duplicate_respondent_in_survey,19644,5,Rohit Bose,rohit.bose810@example.com,14/03/2026 23:11:46,,abandoned,5,844,whatsapp,
responses.csv,11441,duplicate_respondent_in_survey,33366,10,Sanjay Desai,sanjay.desai558@example.com,03/04/2026 10:21:48,03/04/2026 10:51:32,partial,4,1784,,
responses.csv,11456,duplicate_respondent_in_survey,4667,3,Rohit Rao,rohit.rao752@example.com,23/02/2026 19:57:37,23/02/2026 20:27:17,partial,5,1780,,
responses.csv,11544,duplicate_respondent_in_survey,22571,5,Divya Joshi,divya.joshi990@example.com,09/02/2026 04:36:34,,abandoned,4,1407,email,
responses.csv,11650,duplicate_respondent_in_survey,25387,5,Kavya Desai,kavya.desai170@example.com,04/01/2026 18:42:33,04/01/2026 19:11:59,completed,4,1766,,
responses.csv,11792,duplicate_respondent_in_survey,8740,3,Rahul Rao,rahul.rao959@example.com,19/05/2026 19:20:54,,abandoned,1,265,kiosk,
responses.csv,11924,duplicate_respondent_in_survey,38189,12,Amit Bose,amit.bose884@example.com,23/01/2026 12:50:44,23/01/2026 13:06:33,completed,1,949,whatsapp,
responses.csv,11927,duplicate_respondent_in_survey,25147,5,Nisha Rao,nisha.rao913@example.com,02/08/2026 07:46:07,02/08/2026 07:57:48,Partial,5,701,sms,
responses.csv,11967,duplicate_respondent_in_survey,21587,5,Divya Nair,divya.nair937@example.com,15/06/2026 15:58:04,15/06/2026 16:17:52,partial,N/A,1188,whatsapp,
responses.csv,12018,duplicate_respondent_in_survey,15088,4,Karan Fernandes,karan.fernandes501@example.com,25/01/2026 12:45:59,,abandoned,4,1392,whatsapp,
responses.csv,12031,duplicate_respondent_in_survey,24444,5,Pooja Gupta,pooja.gupta706@example.com,15/02/2026 16:29:07,15/02/2026 16:53:23,partial,5,1456,sms,
responses.csv,12057,duplicate_respondent_in_survey,22297,5,Rahul Sharma,rahul.sharma635@example.com,27/06/2026 00:50:45,27/06/2026 01:19:06,Partial,1,1701,kiosk,
responses.csv,12098,duplicate_respondent_in_survey,11958,4,Sanjay Desai,sanjay.desai750@example.com,02/03/2026 08:39:38,02/03/2026 08:55:46,partial,3,968,kiosk,
responses.csv,12168,duplicate_respondent_in_survey,4111,1,Sneha Rao,sneha.rao1@example.com,27/02/2026 15:51:00,,started,4,203,email,
responses.csv,12282,duplicate_respondent_in_survey,22340,5,Meera Kulkarni,meera.kulkarni67@example.com,06/02/2026 05:48:41,,abandoned,,1082,kiosk,
responses.csv,12333,duplicate_respondent_in_survey,6008,3,Pooja Menon,pooja.menon765@example.com,20/04/2026 14:01:11,,abandoned,N/A,1608,whatsapp,
responses.csv,12346,duplicate_respondent_in_survey,16870,5,Rohit Reddy,rohit.reddy48@example.com,19/02/2026 00:40:53,,abandoned,5,1436,kiosk,
responses.csv,12429,duplicate_respondent_in_survey,36343,12,Ananya Joshi,ananya.joshi487@example.com,14/04/2026 08:01:31,14/04/2026 08:31:16,Completed,1,1785,,
responses.csv,12493,duplicate_respondent_in_survey,9874,3,Sneha Reddy,sneha.reddy294@example.com,10/07/2026 23:31:47,10/07/2026 23:35:09,partial,3,202,sms,
responses.csv,12546,duplicate_respondent_in_survey,12034,4,Sneha Iyer,sneha.iyer686@example.com,22/04/2026 12:31:03,22/04/2026 12:42:44,Completed,4,701,whatsapp,
responses.csv,12566,duplicate_respondent_in_survey,24840,5,Vikram Reddy,vikram.reddy416@example.com,09/04/2026 19:03:17,09/04/2026 19:09:47,Partial,,390,email,
responses.csv,12779,duplicate_respondent_in_survey,14328,4,Nisha Rao,nisha.rao896@example.com,07/02/2026 03:19:22,07/02/2026 03:38:19,COMPLETED,3,1137,,
responses.csv,12968,duplicate_respondent_in_survey,32925,10,Arjun Rao,arjun.rao44@example.com,13/02/2026 14:52:35,,started,2,1690,email,
responses.csv,12982,duplicate_respondent_in_survey,19595,5,Priya Patel,priya.patel103@example.com,03/05/2026 04:55:46,,abandoned,2,433,,
responses.csv,13001,duplicate_respondent_in_survey,16996,5,Kavya Sharma,kavya.sharma243@example.com,03/02/2026 01:43:08,03/02/2026 01:54:29,Partial,1,681,whatsapp,
responses.csv,13071,duplicate_respondent_in_survey,29544,7,Aditya Gupta,aditya.gupta447@example.com,26/07/2026 05:53:29,26/07/2026 06:14:51,Partial,,1282,kiosk,
responses.csv,13137,duplicate_respondent_in_survey,34378,10,Karan Gupta,karan.gupta514@example.com,28/07/2026 01:40:34,,abandoned,2,970,kiosk,
responses.csv,13148,duplicate_respondent_in_survey,23351,5,Divya Fernandes,divya.fernandes972@example.com,14/03/2026 16:20:13,14/03/2026 16:24:37,Partial,3,264,whatsapp,
responses.csv,13175,duplicate_respondent_in_survey,14739,4,Rahul Iyer,rahul.iyer724@example.com,28/06/2026 05:14:44,28/06/2026 05:18:59,Partial,2,255,sms,
responses.csv,13237,duplicate_respondent_in_survey,26262,5,Vikram Desai,vikram.desai462@example.com,08/06/2026 20:42:31,,abandoned,N/A,1712,whatsapp,
responses.csv,13276,duplicate_respondent_in_survey,27073,5,Divya Iyer,divya.iyer665@example.com,12/01/2026 13:51:15,,started,3,1123,sms,
responses.csv,13387,duplicate_respondent_in_survey,17743,5,Aditya Iyer,aditya.iyer238@example.com,09/04/2026 04:24:40,09/04/2026 04:48:14,Partial,2,1414,sms,
responses.csv,13625,duplicate_respondent_in_survey,15955,4,Rohit Menon,rohit.menon267@example.com,22/01/2026 13:11:03,22/01/2026 13:17:22,Partial,1,379,sms,
responses.csv,13793,duplicate_respondent_in_survey,19974,5,Rahul Gupta,rahul.gupta998@example.com,21/01/2026 21:08:11,21/01/2026 21:18:53,Completed,2,642,email,
responses.csv,13830,duplicate_respondent_in_survey,7827,3,Meera Patel,meera.patel362@example.com,09/04/2026 09:30:52,09/04/2026 09:35:28,Partial,5,276,whatsapp,
responses.csv,13953,duplicate_respondent_in_survey,19986,5,Divya Patel,divya.patel936@example.com,03/04/2026 19:34:48,03/04/2026 19:36:07,Partial,4,79,kiosk,
responses.csv,14051,duplicate_respondent_in_survey,11629,4,Amit Reddy,amit.reddy404@example.com,04/06/2026 01:03:48,04/06/2026 01:13:37,Partial,4,589,sms,
responses.csv,14060,duplicate_respondent_in_survey,34502,10,Rahul Kulkarni,rahul.kulkarni898@example.com,28/06/2026 07:06:58,,abandoned,2,600,kiosk,
responses.csv,14090,duplicate_respondent_in_survey,18511,5,Rahul Reddy,rahul.reddy860@example.com,19/01/2026 22:50:21,19/01/2026 23:06:26,partial,,965,kiosk,
responses.csv,14148,duplicate_respondent_in_survey,25155,5,Divya Reddy,divya.reddy41@example.com,13/04/2026 19:05:01,,started,2,164,sms,
responses.csv,14255,duplicate_respondent_in_survey,21172,5,Vikram Rao,vikram.rao686@example.com,05/04/2026 18:24:10,,started,1,1104,email,
responses.csv,14363,duplicate_respondent_in_survey,25618,5,Ananya Desai,ananya.desai936@example.com,01/01/2026 12:51:57,01/01/2026 13:03:05,COMPLETED,1,668,whatsapp,
responses.csv,14400,duplicate_respondent_in_survey,18210,5,Vikram Iyer,vikram.iyer5@example.com,19/01/2026 07:46:57,19/01/2026 07:53:42,Partial,4,405,kiosk,
responses.csv,14404,duplicate_respondent_in_survey,21008,5,Arjun Rao,arjun.rao650@example.com,13/02/2026 05:15:43,13/02/2026 05:28:20,Completed,2,757,email,
responses.csv,14408,duplicate_respondent_in_survey,26284,5,Divya Gupta,divya.gupta741@example.com,24/01/2026 14:01:15,24/01/2026 14:22:46,completed,3,1291,,
responses.csv,14419,duplicate_respondent_in_survey,17150,5,Nisha Rao,nisha.rao930@example.com,10/05/2026 03:17:02,,abandoned,1,645,email,
responses.csv,14519,duplicate_respondent_in_survey,27850,5,Pooja Iyer,pooja.iyer284@example.com,11/01/2026 17:33:17,,abandoned,5,1754,email,
responses.csv,14578,duplicate_respondent_in_survey,4018,1,Meera Nair,meera.nair765@example.com,29/07/2026 00:07:52,29/07/2026 00:14:33,Partial,4,401,whatsapp,
responses.csv,14876,duplicate_respondent_in_survey,26053,5,Sneha Kulkarni,sneha.kulkarni611@example.com,27/05/2026 01:46:51,,started,3,1352,kiosk,
responses.csv,14969,duplicate_respondent_in_survey,4059,1,Arjun Joshi,arjun.joshi331@example.com,18/06/2026 20:34:53,,abandoned,N/A,1314,whatsapp,
responses.csv,14983,duplicate_respondent_in_survey,15340,4,Rohit Menon,rohit.menon641@example.com,03/01/2026 16:31:54,03/01/2026 16:33:05,Partial,1,71,kiosk,
responses.csv,15092,duplicate_respondent_in_survey,8238,3,Rohit Reddy,rohit.reddy836@example.com,19/07/2026 05:22:36,19/07/2026 05:37:34,Completed,5,898,kiosk,
responses.csv,15103,duplicate_respondent_in_survey,25196,5,Aditya Rao,aditya.rao897@example.com,20/05/2026 23:32:02,20/05/2026 23:52:25,partial,,1223,kiosk,
responses.csv,15193,duplicate_respondent_in_survey,25180,5,Karan Gupta,karan.gupta878@example.com,28/04/2026 07:18:37,28/04/2026 07:22:04,partial,3,207,,
responses.csv,15284,duplicate_respondent_in_survey,9171,3,Priya Iyer,priya.iyer281@example.com,09/03/2026 04:26:02,09/03/2026 04:47:16,Completed,5,1274,,
responses.csv,15369,duplicate_respondent_in_survey,3009,1,Nisha Sharma,nisha.sharma107@example.com,13/04/2026 03:36:27,,abandoned,4,1037,whatsapp,
responses.csv,15401,duplicate_respondent_in_survey,24764,5,Vikram Khan,vikram.khan764@example.com,20/07/2026 15:39:52,20/07/2026 15:55:59,partial,,967,whatsapp,
responses.csv,15585,duplicate_respondent_in_survey,19936,5,Meera Bose,meera.bose839@example.com,26/02/2026 03:54:09,26/02/2026 04:03:17,Partial,1,548,email,
responses.csv,15705,duplicate_respondent_in_survey,25102,5,Arjun Bose,arjun.bose662@example.com,05/03/2026 23:26:58,,abandoned,3,1620,,
responses.csv,15715,duplicate_respondent_in_survey,30773,7,Kavya Menon,kavya.menon278@example.com,10/01/2026 09:31:43,10/01/2026 09:43:48,Completed,1,725,kiosk,
responses.csv,15789,duplicate_respondent_in_survey,13858,4,Amit Khan,amit.khan929@example.com,15/06/2026 11:46:01,,abandoned,2,1454,sms,
responses.csv,15912,duplicate_respondent_in_survey,23281,5,Sanjay Khan,sanjay.khan645@example.com,28/04/2026 14:34:21,28/04/2026 14:56:58,Partial,5,1357,whatsapp,
responses.csv,15941,duplicate_respondent_in_survey,3260,1,Nisha Chatterjee,nisha.chatterjee22@example.com,02/02/2026 12:19:18,,started,,261,whatsapp,
responses.csv,16010,duplicate_respondent_in_survey,22031,5,Aditya Gupta,aditya.gupta993@example.com,06/02/2026 18:01:43,,started,4,353,kiosk,
responses.csv,16073,duplicate_respondent_in_survey,10027,3,Sneha Nair,sneha.nair147@example.com,20/06/2026 01:34:04,,started,N/A,177,kiosk,
responses.csv,16114,duplicate_respondent_in_survey,17853,5,Karan Nair,karan.nair415@example.com,10/04/2026 04:00:24,10/04/2026 04:09:43,completed,N/A,559,email,
responses.csv,16150,duplicate_respondent_in_survey,21858,5,Ananya Kulkarni,ananya.kulkarni262@example.com,19/02/2026 12:48:25,,started,5,1227,kiosk,
responses.csv,16182,duplicate_respondent_in_survey,10289,3,Kavya Bose,kavya.bose870@example.com,02/04/2026 10:33:05,02/04/2026 10:57:42,completed,5,1477,email,
responses.csv,16210,duplicate_respondent_in_survey,23405,5,Sneha Reddy,sneha.reddy745@example.com,02/05/2026 05:22:55,02/05/2026 05:50:04,partial,3,1629,whatsapp,
responses.csv,16273,duplicate_respondent_in_survey,21690,5,Priya Iyer,priya.iyer320@example.com,21/01/2026 21:31:40,,abandoned,5,1178,email,
responses.csv,16300,duplicate_respondent_in_survey,24005,5,Aditya Sharma,aditya.sharma823@example.com,19/04/2026 08:56:01,,started,5,892,sms,
responses.csv,16507,duplicate_respondent_in_survey,36586,12,Aditya Patel,aditya.patel58@example.com,04/03/2026 20:57:37,,abandoned,1,1341,email,
responses.csv,16589,duplicate_respondent_in_survey,27966,5,Sneha Desai,sneha.desai569@example.com,06/08/2026 04:47:35,06/08/2026 05:01:03,partial,1,808,email,
responses.csv,16624,duplicate_respondent_in_survey,24826,5,Sneha Fernandes,sneha.fernandes301@example.com,18/02/2026 22:54:18,18/02/2026 23:03:37,partial,N/A,559,email,
responses.csv,16918,duplicate_respondent_in_survey,23128,5,Vikram Patel,vikram.patel929@example.com,19/01/2026 01:08:02,,abandoned,5,1421,sms,
responses.csv,16945,duplicate_respondent_in_survey,10924,3,Nisha Menon,nisha.menon697@example.com,30/04/2026 22:15:18,30/04/2026 22:26:10,COMPLETED,3,652,kiosk,
responses.csv,16947,duplicate_respondent_in_survey,12896,4,Divya Khan,divya.khan5@example.com,06/01/2026 10:27:07,,started,1,1645,whatsapp,
responses.csv,16965,duplicate_respondent_in_survey,9020,3,Divya Fernandes,divya.fernandes478@example.com,23/05/2026 10:49:06,23/05/2026 10:59:34,partial,4,628,whatsapp,
responses.csv,17011,duplicate_respondent_in_survey,23444,5,Priya Bose,priya.bose4@example.com,04/06/2026 07:15:08,,started,1,184,whatsapp,
responses.csv,17019,duplicate_respondent_in_survey,11358,3,Amit Patel,amit.patel203@example.com,12/05/2026 00:38:51,,started,N/A,1552,sms,
responses.csv,17117,duplicate_respondent_in_survey,15128,4,Karan Menon,karan.menon665@example.com,12/05/2026 20:45:21,,started,2,589,sms,
responses.csv,17121,duplicate_respondent_in_survey,23650,5,Pooja Desai,pooja.desai620@example.com,05/08/2026 03:06:10,05/08/2026 03:22:34,Partial,,984,kiosk,
responses.csv,17133,duplicate_respondent_in_survey,18547,5,Nisha Chatterjee,nisha.chatterjee765@example.com,07/02/2026 18:11:18,07/02/2026 18:29:43,completed,,1105,whatsapp,
responses.csv,17161,duplicate_respondent_in_survey,19105,5,Karan Bose,karan.bose715@example.com,19/03/2026 03:14:36,,started,4,118,sms,
responses.csv,17311,duplicate_respondent_in_survey,27606,5,Arjun Desai,arjun.desai887@example.com,08/06/2026 16:37:55,,abandoned,4,1595,,
responses.csv,17356,duplicate_respondent_in_survey,30071,7,Nisha Patel,nisha.patel274@example.com,25/05/2026 11:54:59,,started,,503,whatsapp,
responses.csv,17405,duplicate_respondent_in_survey,32229,10,Aditya Menon,aditya.menon109@example.com,13/02/2026 00:51:49,13/02/2026 00:53:11,Partial,1,82,email,
responses.csv,17619,duplicate_respondent_in_survey,32367,10,Aditya Chatterjee,aditya.chatterjee815@example.com,15/02/2026 07:17:40,,started,,1065,sms,
responses.csv,17638,duplicate_respondent_in_survey,25495,5,Kavya Reddy,kavya.reddy377@example.com,22/03/2026 20:07:12,,abandoned,4,701,whatsapp,
responses.csv,17784,duplicate_respondent_in_survey,32950,10,Rohit Kulkarni,rohit.kulkarni678@example.com,02/07/2026 15:32:27,,abandoned,5,565,email,
responses.csv,17819,duplicate_respondent_in_survey,28028,5,Ananya Bose,ananya.bose869@example.com,19/06/2026 15:00:13,,abandoned,,440,email,
responses.csv,17977,duplicate_respondent_in_survey,9951,3,Nisha Menon,nisha.menon750@example.com,29/01/2026 21:21:19,,started,,1303,sms,
responses.csv,17998,duplicate_respondent_in_survey,11003,3,Arjun Kulkarni,arjun.kulkarni849@example.com,28/04/2026 11:11:11,28/04/2026 11:17:38,Partial,5,387,,
responses.csv,18068,duplicate_respondent_in_survey,6945,3,Kavya Bose,kavya.bose74@example.com,29/01/2026 05:42:53,,started,,1172,whatsapp,
responses.csv,18093,duplicate_respondent_in_survey,24616,5,Rohit Gupta,rohit.gupta605@example.com,28/06/2026 13:45:57,,started,1,727,email,
responses.csv,18392,duplicate_respondent_in_survey,23952,5,Ananya Iyer,ananya.iyer677@example.com,15/01/2026 13:27:20,15/01/2026 13:40:15,partial,2,775,whatsapp,
responses.csv,18522,duplicate_respondent_in_survey,38094,12,Pooja Nair,pooja.nair14@example.com,02/03/2026 08:02:13,02/03/2026 08:25:17,Partial,5,1384,kiosk,
responses.csv,18544,duplicate_respondent_in_survey,18267,5,Divya Nair,divya.nair743@example.com,14/05/2026 04:58:31,,abandoned,5,1525,email,
responses.csv,18636,duplicate_respondent_in_survey,37523,12,Ananya Rao,ananya.rao558@example.com,27/02/2026 01:29:16,27/02/2026 01:51:45,partial,N/A,1349,email,
responses.csv,18662,duplicate_respondent_in_survey,31855,10,Divya Chatterjee,divya.chatterjee762@example.com,08/06/2026 21:25:55,08/06/2026 21:28:40,partial,5,165,whatsapp,
responses.csv,18680,duplicate_respondent_in_survey,18573,5,Amit Joshi,amit.joshi216@example.com,19/07/2026 13:29:37,19/07/2026 13:41:53,partial,,736,kiosk,
responses.csv,18787,duplicate_respondent_in_survey,36439,12,Amit Chatterjee,amit.chatterjee100@example.com,21/04/2026 04:35:31,,started,N/A,1335,whatsapp,
responses.csv,18831,duplicate_respondent_in_survey,14398,4,Priya Menon,priya.menon668@example.com,07/01/2026 16:36:06,07/01/2026 16:59:34,partial,3,1408,whatsapp,
responses.csv,18841,duplicate_respondent_in_survey,5124,3,Rahul Chatterjee,rahul.chatterjee257@example.com,17/04/2026 15:25:09,17/04/2026 15:48:46,Partial,3,1417,kiosk,
responses.csv,18882,duplicate_respondent_in_survey,36027,12,Arjun Sharma,arjun.sharma466@example.com,01/08/2026 09:58:19,01/08/2026 10:27:47,Partial,2,1768,kiosk,
responses.csv,18895,duplicate_respondent_in_survey,21320,5,Sanjay Chatterjee,sanjay.chatterjee278@example.com,13/06/2026 02:49:35,13/06/2026 02:58:31,Partial,,536,sms,
responses.csv,18978,duplicate_respondent_in_survey,26547,5,Amit Menon,amit.menon508@example.com,21/05/2026 23:48:08,,started,N/A,807,whatsapp,
responses.csv,19084,duplicate_respondent_in_survey,24519,5,Amit Fernandes,amit.fernandes490@example.com,09/01/2026 07:43:01,,started,4,1397,,
responses.csv,19130,duplicate_respondent_in_survey,21631,5,Pooja Fernandes,pooja.fernandes181@example.com,03/08/2026 13:15:00,,started,,414,email,
responses.csv,19166,duplicate_respondent_in_survey,18042,5,Arjun Nair,arjun.nair137@example.com,04/06/2026 06:43:20,04/06/2026 06:46:00,Partial,N/A,160,kiosk,
responses.csv,19172,duplicate_respondent_in_survey,16910,5,Nisha Iyer,nisha.iyer856@example.com,06/03/2026 09:59:36,06/03/2026 10:14:54,Partial,4,918,,
responses.csv,19180,duplicate_respondent_in_survey,8156,3,Pooja Rao,pooja.rao680@example.com,28/01/2026 06:16:45,28/01/2026 06:26:08,Completed,4,563,email,
responses.csv,19232,duplicate_respondent_in_survey,2524,1,Aditya Kulkarni,aditya.kulkarni933@example.com,26/07/2026 02:19:17,,started,N/A,960,sms,
responses.csv,19370,duplicate_respondent_in_survey,34556,10,Divya Menon,divya.menon880@example.com,01/03/2026 22:18:40,,abandoned,1,1578,,
responses.csv,19397,duplicate_respondent_in_survey,20291,5,Sneha Sharma,sneha.sharma857@example.com,11/02/2026 08:30:28,,abandoned,1,986,sms,
responses.csv,19413,duplicate_respondent_in_survey,24304,5,Pooja Nair,pooja.nair447@example.com,27/04/2026 10:25:29,,started,N/A,778,email,
responses.csv,19490,duplicate_respondent_in_survey,20940,5,Arjun Reddy,arjun.reddy209@example.com,04/05/2026 03:47:58,,started,2,41,sms,
responses.csv,19531,duplicate_respondent_in_survey,27540,5,Aditya Sharma,aditya.sharma877@example.com,06/03/2026 10:28:59,,started,1,1699,sms,
responses.csv,19556,duplicate_respondent_in_survey,36062,12,Meera Sharma,meera.sharma883@example.com,03/03/2026 00:53:56,03/03/2026 01:06:06,partial,2,730,kiosk,
responses.csv,19653,duplicate_respondent_in_survey,30440,7,Divya Reddy,divya.reddy436@example.com,22/03/2026 05:28:43,22/03/2026 05:31:31,Partial,3,168,email,
responses.csv,19654,duplicate_respondent_in_survey,14531,4,Vikram Iyer,vikram.iyer510@example.com,30/01/2026 11:36:54,30/01/2026 11:45:46,Partial,N/A,532,whatsapp,
responses.csv,19766,duplicate_respondent_in_survey,27245,5,Vikram Bose,vikram.bose880@example.com,02/03/2026 05:46:31,02/03/2026 06:03:29,partial,4,1018,,
responses.csv,19782,duplicate_respondent_in_survey,8477,3,Vikram Menon,vikram.menon297@example.com,13/02/2026 21:00:54,,abandoned,1,472,whatsapp,
responses.csv,19821,duplicate_respondent_in_survey,34973,10,Rohit Bose,rohit.bose180@example.com,28/02/2026 09:42:56,,abandoned,2,663,kiosk,
responses.csv,19830,duplicate_respondent_in_survey,26071,5,Amit Kulkarni,amit.kulkarni290@example.com,11/03/2026 18:18:02,11/03/2026 18:34:35,partial,5,993,email,
responses.csv,20170,duplicate_respondent_in_survey,3701,1,Sneha Reddy,sneha.reddy854@example.com,27/07/2026 13:10:03,,started,N/A,862,sms,
responses.csv,20183,duplicate_respondent_in_survey,7920,3,Karan Joshi,karan.joshi40@example.com,06/03/2026 13:12:53,06/03/2026 13:22:18,Partial,1,565,,
responses.csv,20187,duplicate_respondent_in_survey,20440,5,Sneha Reddy,sneha.reddy395@example.com,30/05/2026 06:28:03,,abandoned,N/A,908,kiosk,
responses.csv,20191,duplicate_respondent_in_survey,19241,5,Amit Gupta,amit.gupta617@example.com,25/06/2026 06:59:40,,started,4,203,sms,
responses.csv,20244,duplicate_respondent_in_survey,10184,3,Arjun Rao,arjun.rao959@example.com,16/07/2026 23:32:52,16/07/2026 23:52:11,partial,3,1159,email,
responses.csv,20342,duplicate_respondent_in_survey,21502,5,Ananya Bose,ananya.bose792@example.com,10/01/2026 21:04:06,,started,N/A,1408,,
responses.csv,20380,duplicate_respondent_in_survey,24534,5,Rohit Gupta,rohit.gupta2@example.com,29/01/2026 12:31:54,29/01/2026 12:39:43,Partial,,469,kiosk,
responses.csv,20446,duplicate_respondent_in_survey,4729,3,Aditya Desai,aditya.desai250@example.com,21/04/2026 16:48:39,21/04/2026 16:49:25,Partial,1,46,kiosk,
responses.csv,20456,duplicate_respondent_in_survey,25676,5,Amit Patel,amit.patel629@example.com,29/06/2026 11:03:44,29/06/2026 11:09:24,completed,1,340,email,
responses.csv,20480,duplicate_respondent_in_survey,23838,5,Pooja Desai,pooja.desai964@example.com,03/07/2026 20:56:33,,abandoned,N/A,412,whatsapp,
responses.csv,20488,duplicate_respondent_in_survey,27322,5,Ananya Bose,ananya.bose286@example.com,04/06/2026 10:52:18,,started,5,1215,email,
responses.csv,20502,duplicate_respondent_in_survey,3847,1,Sneha Desai,sneha.desai696@example.com,11/05/2026 17:27:09,,started,1,449,,
responses.csv,20523,duplicate_respondent_in_survey,21404,5,Sneha Fernandes,sneha.fernandes943@example.com,22/07/2026 18:04:35,22/07/2026 18:07:51,partial,5,196,email,
responses.csv,20530,duplicate_respondent_in_survey,6023,3,Rohit Menon,rohit.menon285@example.com,04/06/2026 07:17:41,,abandoned,,465,whatsapp,
responses.csv,20604,duplicate_respondent_in_survey,18871,5,Ananya Rao,ananya.rao900@example.com,07/02/2026 08:06:58,07/02/2026 08:14:02,completed,2,424,sms,
responses.csv,20612,duplicate_respondent_in_survey,5903,3,Pooja Kulkarni,pooja.kulkarni482@example.com,04/05/2026 17:08:04,04/05/2026 17:21:40,partial,3,816,kiosk,
